deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
csc,omsm,csc-omsm,Correctional Service Canada,Offender Management System Modernization,"Modernization of Offender Management System Migration (OMSM) Modules - This project will move all OMSM functionality to a newer, more cost effective and agile technology, Government of Canada's common shared case
 manaaement solution and Microsoft Dynamics CRM (SCMS).","$10,219,000","July 5, 2018","July 5, 2018",2.1,310,8555-421-266,"June 9, 2016",1,0
csc,ohis-oscar,csc-ohis-oscar,Correctional Service Canada,Offender Health Information System Open Source Clinical Application Resource,"Offender Health lnform_ation System - Open Source Clinical Application Resource (OSCAR) - National implementation of an electronic medical record, which will be available at all CSC institutions, regional headquarters
 and National Headauarters.","$1,125,168","October 21, 2016","October 21, 2016",0.4,311,8555-421-266,"June 9, 2016",0,0
csc,ohis-pharm,csc-ohis-pharm,Correctional Service Canada,Offender Health Information System Regional Pharmacy Management Solution,"Offender Health Information System - PHARM -A bilingual National Pharmacy system that will include pharmacy management and inventory
 management as well as the l;lectronic Management Administration Record.","$9,494,226","November 29, 2017","November 29, 2017",1.5,312,8555-421-266,"June 9, 2016",0,0
csc,pos,csc-pos,Correctional Service Canada,Point of Sale (POS) System Modernization,"Point of Sale (POS) System Modernization - Will provide a POS system which is supportable from a technical and functional perspective. The purpose of Inmate Owned Canteens is to allow inmates to purchase items sold through an inmate owned canteen operation, run according to generally. accepted business practice and, to the fullest extent possible, by inmates.","$2,548,500","September 19, 2017","September 19, 2017",1.3,313,8555-421-266,"June 9, 2016",0,0
csc,windows-10,csc-windows-10,Correctional Service Canada,Windows 10 Replacement,"Windows 10 Deployment -will migrate the Common Enterprise Desktop Version 3 (Microsoft Windows version 7) and tablet devices (Microsoft
 Windows version 8.1) to Microsoft Wfndows version 10.","$3,805,773","March 29, 2019","March 29, 2019",2.8,314,8555-421-266,"June 9, 2016",0,0
csc,wlm,csc-wlm,Correctional Service Canada,Workload Migration,"Migration of Applications to New Data Centre - CSC/Parole Board of Canada business applications running in existing legacy National Headquarters and regional data centres will be transformed to Shared Services Canada (SCC) technology standards and then migrated to SSC's new enterprise data centres
 before December 2017.","$3,644,892","April 4, 2018","April 4, 2018",1.8,315,8555-421-266,"June 9, 2016",0,0
csc,hrms-pay-system,csc-hrms-pay-system,Correctional Service Canada,Human Resources Management System and Phoenix Pay System,"Human Resources Modernization - Human Resources Management System (HRMS); Scheduling and Deployment System (SDS) and Phoenix Integration - Will build around HRMS, SDS and Phoenix business, data exchange and integration functions required to be more effective, improve data quality,
 reduce rework and data caoture.","$1,074,390","March 31, 2017","March 31, 2017",0.8,316,8555-421-266,"June 9, 2016",0,0
csc,mygchr,csc-mygchr,Correctional Service Canada,MyGCHR,"Human Resources Modernization - ""MyGCHR"" Adoption - onboard CSC and
 oartners onto MvGCHR.","$4,295,444","June 17, 2020","June 17, 2020",4.0,317,8555-421-266,"June 9, 2016",0,0
csc,hrms-reporting,csc-hrms-reporting,Correctional Service Canada,Human Resources Corporate Reporting System,"Human Resources Reporting on CSC Corporate Reporting System - Will migrate the Human Resources reporting from Human Resources Management System (HRMS) and Access Database to the Corportate
 ReoortinQ System (Microsoft's Business lntelliQence Reoortina Server).","$1,486,187","March 31, 2019","March 31, 2019",2.8,318,8555-421-266,"June 9, 2016",0,0
csc,lms,csc-lms,Correctional Service Canada,Learning Management System,"Learning Management System - Help to identify a long term solution to meet Learning and Development's needs with regards to implementing a modern
 leanina manaaement svstem at CSC.","$4,002,100","March 31, 2018","March 31, 2018",1.8,319,8555-421-266,"June 9, 2016",0,0
csc,sap-migration,csc-sap-migration,Correctional Service Canada,SAP Migration,"Integrated Financial and Materiel Management System (IFMMS) to SAP
 Miaration - Transition the IFMMS data from Oracle to SAP.","$6,600,000",,To be determined,,320,8555-421-266,"June 9, 2016",0,0
rcmp,mcpur,rcmp-mcpur,Royal Canadian Mounted Police,Missing Children/Persons and Unidentified Remains Database,"Missing Children/Persons and Unidentified Remains (MCPUR)
 Database is a national system that will receive data from CPIC, provide reporting and analytical tools, and provide an extract that will
 be used to post missing persons and unidentified remains information to a nublic website. .","$2,321,000","March 31, 2017",2016-2017,0.8,321,8555-421-266,"June 9, 2016",0,0
rcmp,ciids,rcmp-ciids,Royal Canadian Mounted Police,Computerized Integrated Information and Dispatch System,"Computerized Integrated Information and Dispatch System (CIIDS) will provide an integrated tool for RCMP Operational Communication Centre {OCC) call taking and dispatching operators to provide core services to the public and to the patrolling members. It is the main tool used in the OCC and provides integrated access to RCMP external systems, to E911 and radio systems, and to the mobile Wireless applications used in patrol units. The rebaslined project.cost is $5.2M and project completion is anticipated in 2016-17.","$5,192,000","March 31, 2017",2016-2017,0.8,322,8555-421-266,"June 9, 2016",0,0
rcmp,eti,rcmp-eti,Royal Canadian Mounted Police,Email Transformation Initiative,"Email Transformation Initiative (ETI): The objective of the Email
 Transformation Initiative project is to implement the SSC email solution.","$7,706,000","March 31, 2018",2017-2018,1.8,323,8555-421-266,"June 9, 2016",0,0
rcmp,oimp,rcmp-oimp,Royal Canadian Mounted Police,Operational Information Modernization Project,"The Operational Information modernization.project (OI) will serve as a basis for the delivery of a solution for 01 across the organization and will enable the growth of RCMP 01 maturity in order to support decision making process, at all levels.","$2,090,000","March 31, 2019",2018-2019,2.8,324,8555-421-266,"June 9, 2016",0,0
rcmp,gcdocs,rcmp-gcdocs,Royal Canadian Mounted Police,GCdocs,"GC Docs is an electronic document and record management system. The project scope includes the creation of an Information Architecture
 {IA), .configuration, prototype development, IM awareness, training, and national rollout of the solution.","$15,082,000","March 31, 2018",2017-2018,1.8,325,8555-421-266,"June 9, 2016",1,0
rcmp,viclas,rcmp-viclas,Royal Canadian Mounted Police,Violent Crime Linkage Analysis System,"Violent Crimes Linkages Analysis System (VICLAS) Re-Write
 using standard RCMP development tools and common infrastructure.","$2,135,000","March 31, 2020",2019-2020,3.8,326,8555-421-266,"June 9, 2016",0,0
rcmp,cjim,rcmp-cjim,Royal Canadian Mounted Police,Criminal Justice Information Modernization,"The Criminal Justice Information Modernization (CJIM) project is
 to automate the processing of criminal records and court dispositions; to replace associated legacy systems;_ and to provide a seamless interface to the CPIC application. Through business process re- engineering, automation and standardization, CJIM will contribute to the Canadian Criminal Real Time ld ntification Services (CCRTIS) program renewal based on a new vision and a new target operating model.","$41,096,000","March 31, 2017",2016-2017,0.8,327,8555-421-266,"June 9, 2016",1,0
rcmp,edw,rcmp-edw,Royal Canadian Mounted Police,Enterprise Data Warehouse,"The Enterprise Data Warehouse (EDW) project will establish and deliver a centralized RCMP Enterprise Data Warehouse that provides
 access to data and information to enable improved decision-making, analysis, intelligence, and reporting.","$9,291,000","March 31, 2018",2017-2018,1.8,328,8555-421-266,"June 9, 2016",0,0
rcmp,biometrics-sharing,rcmp-biometrics-sharing,Royal Canadian Mounted Police,Fingerprint Biometrics Sharing Component,"Thelnrormation Sharing (15) lmm1grat1on proiect was 1mt1ated by
 Immigration Refugees and Citizenship Canada {IRCC) to meet their current commitments under the Canada-US Perimeter Security and Economic Competitiveness Action Plan that outlines joint priorities to strengthen shared security and improve the legitimate flow of people, goods and services across borders. The RCMP will provide the IT components for the ability to share fingerprint biometrics records
 - -• - """"' th<> I lnit<>ri C:::+;,+,,..,","$11,361,000","March 31, 2017",2016-2017,0.8,329,8555-421-266,"June 9, 2016",1,0
rcmp,csm-2,rcmp-csm-2,Royal Canadian Mounted Police,Civil Screening Modernization Phase 2,"Civil Screening Modernization Phase II includes criminal records
 verification reauests for all civil screenino requests.","$8,368,000","March 31, 2018",2017-2018,1.8,330,8555-421-266,"June 9, 2016",0,0
rcmp,ce,rcmp-ce,Royal Canadian Mounted Police,Classified Environment,"The Classified Environment (CE) is the.organization's secure network environment for sharing information and assets deemed to be sensitive, either criminally (Protected C) or in the national interest (Secret or Top Secret). This project willmake improvements to hardware and software to enable enhancements, migration, and safe guarding of information in order to develop, deploy and operate an
 enterprise capability for the electronic processing, storage and sharing of secure classified information within the oraanization.","$4,648,000","March 31, 2018",2017-2018,1.8,331,8555-421-266,"June 9, 2016",0,0
rcmp,biometric-expansion,rcmp-biometric-expansion,Royal Canadian Mounted Police,Biometrics Expansion,"The Expansion of Biometrics project aims to expand the collection · and use of biometrics within the entire immigration program to further prevent abuse of the immigration program. The value of expanding the collection of biometrics would be further enhanced through increased information sharing for immigration purposes with the U.S. and other
 international partners such as United Kingdom, Australia and New Zealand.","$13,180,000","March 31, 2020",2019-2020,3.8,332,8555-421-266,"June 9, 2016",1,0
rcmp,afis,rcmp-afis,Royal Canadian Mounted Police,Automated Fingerprint Identification Access System,"The Automated Fingerprint Identification Access System (AFIAS) is a Public Security Anti-Terrorism program service used to enhance, encode, encrypt, and electronically tr msmit crime scene fingerprints for search against the Real-time Identification (RTID) national system.","$9,000,000","March 31, 2018",2017-2018,1.8,333,8555-421-266,"June 9, 2016",0,0
rcmp,scms,rcmp-scms,Royal Canadian Mounted Police,Customer Relationship Management Shared Case Management System,"The Customer Relationship Management Shared Case Management System (CRM/SCMS) project will implement the Common Platform (Hosted by-PWGSC). RCMP IM/IT Program joined the SCMS community to leverage the common platform for the
 development, testing, and deployment of Protected B Business Aoolications.","$1,019,000","March 31, 2017",2016-2017,0.8,334,8555-421-266,"June 9, 2016",0,0
rcmp,av-lfss,rcmp-av-lfss,Royal Canadian Mounted Police,"Audio, Video and Large File Storage Strategy Implementation","The Audio, Video and Large File Storage Strategy Implementation aims to develop the ability to manage and stream audio/video searches, information management, storage, distribution and related tools across the network without impact to critical systems.","$7,500,000","March 31, 2020",2019-2020,3.8,335,8555-421-266,"June 9, 2016",0,0
rcmp,mdsi,rcmp-mdsi,Royal Canadian Mounted Police,Mobile Device Strategy Implementation Initiative,"The Mobile Device Strategy Implementation initiative will put in place the vision, standards, tools, security, and contracts required to
 deliver mobile applications to hand held and electronic technology devices.","$5,000,000","March 31, 2020",2019-2020,3.8,336,8555-421-266,"June 9, 2016",0,0
rcmp,ipe,rcmp-ipe,Royal Canadian Mounted Police,Internet Presence Environment Upgrade,"The Internet Presence Environment (IPE) upgrade project is the design, implementation and maintenance of a new secure, robust, highly available and scalable environment for all RCMP internet
 accessible web content and web annlications.","$2,250,000","March 31, 2018",2017-2018,1.8,337,8555-421-266,"June 9, 2016",0,0
rcmp,nsorm,rcmp-nsorm,Royal Canadian Mounted Police,National Sex Offender Registry Modernization Project,"The National Sex Offender Registry (NSOR) Modernization project
 ensures compliance with the ""Sex Offender Information Registration Act (SOIRA)"" and the implications of Bill C-26 - ""Tougher Penalties for Child Predators Act"". The modernization will implement new
 requirements imposed by the legislation and improve NSOR ooerations.","$2,490,000","March 31, 2017",2016-2017,0.8,338,8555-421-266,"June 9, 2016",0,0
rcmp,spider,rcmp-spider,Royal Canadian Mounted Police,Strategic Policing Intelligence Driven Enterprise Resource Analytics (SPIDER Analytics),"The Strategic Policing Intelligence Driven Enterprise Resource
 Analytics (SPIDER Analytics) project will see the acquisition of a unified automated enterprise solution that will result in dramatically improved efficiencies, proactive identification of criminal networks and increased suooort to investjgations for the RCMP.","$13,074,000","March 31, 2019",2018-2019,2.8,339,8555-421-266,"June 9, 2016",1,0
rcmp,emcm,rcmp-emcm,Royal Canadian Mounted Police,Electronic Major Case Management Renewal,"The Electronic Major Case Management (EMCM) Renewal will
 renew the system used to capture, store, organize and retrieve data related to major cases.","$17,904,000","March 31, 2019",2018-2019,2.8,340,8555-421-266,"June 9, 2016",1,0
rcmp,sap-team7,rcmp-sap-team7,Royal Canadian Mounted Police,SAP Software TEAM Enhancement Pack 7 Upgrade,"The TEAM Enhancement Pack 7 Upgrade will update the SAP
 software to the current level used within the Government of Canada.","$2,113,000","March 31, 2020",2019-2020,3.8,341,8555-421-266,"June 9, 2016",0,0
rcmp,sap-ssep,rcmp-sap-ssep,Royal Canadian Mounted Police,Shift Scheduling and Exception Pay SAP Portal Application,"The Shift cheauung ana t:.xcept1on Pay (SSEP) w111 a11ow shin•
 scheduling and exception pay to be done in a separate Web based SAP portal application (HRMIS interfaces to provide HR data to IT!=AM) I-IRMIS comoonent","$14,052,000","March 31, 2017",2016-2017,0.8,342,8555-421-266,"June 9, 2016",1,0
rcmp,pay-system-pse,rcmp-pay-system-pse,Royal Canadian Mounted Police,Phoenix Pay System,"The Phoenix Integration for PSEs project is focused on implementing the automated solution and related business processes provided by the Department of Public Works and Government Services (PWGSC) that integrates the RCMP HRMIS solution with the PWGSC Phoenix solution for administrating pay for Public Service Employees. The project is currently underway, and the rebaselined TEC is $1.5M and project completion is anticipated in 2015-16.","$1,285,000","March 31, 2017",2016-2017,0.8,343,8555-421-266,"June 9, 2016",0,0
rcmp,mygchr,rcmp-mygchr,Royal Canadian Mounted Police,MyGCHR,Migration to GC standard PeopleSoft 9.1 (My GC HR): The TBS HR Services Modernization Initiative consists of four initiatives including the build of th·e GC Human Resources Management System (GC HRMS) standard in PeopleSoft 9.1 (My GC. HR). An independent study is being conducted to determine the feasibility of the RCMP moving to the Mv GCHR common instance.,"$10,000,000","March 31, 2021",2020-2021,4.8,344,8555-421-266,"June 9, 2016",0,0
rcmp,pay-system-mps,rcmp-pay-system-mps,Royal Canadian Mounted Police,Member Pay System Phoenix Migration,"The Member Pay system replacement project·is to replace the
 Member Pay System with the new Phoenix system that is used for Public Servants oav.","$2,079,000","March 31, 2018",2017-2018,1.8,345,8555-421-266,"June 9, 2016",0,0
rcmp,cencis-3,rcmp-cencis-3,Royal Canadian Mounted Police,Centralized Communication Interception System (CenCIS) III,"The Centralized Communications Interception Systems (CenCIS)
 Ill Project will modernize the current CenCIS system, provide new functionality, and build partnerships with Canadian and international safety and security partners. The new system will reduce overall costs
 throunh oartnershios and cost sharina.","$5,201,000","March 31, 2017",2016-2017,0.8,346,8555-421-266,"June 9, 2016",0,0
rcmp,pat-2,rcmp-pat-2,Royal Canadian Mounted Police,Prisoner Processing and Case Management Police Access Tool,"The Prisoner Processing and Case Management Police Access
 Tool (PAT) Phase II project will update and upgrade the existing system and enable new functionality, including Police Partner Agencies access and prisoner booking.","$3,033,000","March 31, 2017",2016-2017,0.8,347,8555-421-266,"June 9, 2016",0,0
pspc,eps,pspc-eps,Public Services and Procurement Canada,eProcurement Solution,"eProcurement Solution: In support of Public Services and Procurement Canada (PSPC) mandate to modernize the Government of Canada's procurement practices, PSPC is currently acquiring a web-based, e- procurement solution (EPS). It will provide modern and innovative e-tools and applications for all facets of the procurement process including e- sourcing, contract lifecycle management, spend analysis, supplier relationship management and e-purchasing through catalogues. It will also provide one portal for all acquisitions needs, facilitate suppliers' interaction with the GC and provide greater accessibility for public sector clients to procure goods and services at the best value possible.","$45,900,000","December 31, 2019",PSPC implementation completed by 2019,3.6,348,8555-421-266,"June 9, 2016",1,0
pspc,eti,pspc-eti,Public Services and Procurement Canada,Email Transformation Initiative,"Email Transformation Initiative: This is the PSPC project cost to complete the departmental work required for the Shared Services Canada's (SSC) Email Transformation Initiative (ETI). The project is dependent on SSC's schedule, which is still pending. The project will consolidate and modernize email services to reduce costs, increase security, and enhance program delivery to Canadian citizens and businesses. The new service will be offered to the rest of the Government of Canada (GOC).","$2,000,000",,TBD,,349,8555-421-266,"June 9, 2016",0,0
pspc,pension-crm,pspc-pension-crm,Public Services and Procurement Canada,GC Pension Modernization Project,"GC Pension Modernization Project (ONO): The GCPMP is delivering a modern pension administration infrastructure through the phased adoption of commercial off the shelf (COTS) software based solutions for both core pension administration and Customer Relationship Management (CRM). The transition to the COTS software based solution is being carried out in concert with a careful plan to transform the pension administration business
 organization, functions and processes.","$142,500,000","January 2, 2017","January 2, 2017",0.6,350,8555-421-266,"June 9, 2016",1,1
pspc,procure2pay,pspc-procure2pay,Public Services and Procurement Canada,Procure to Pay,"Procure to Pay: Integrate the Delegation of Authority matrix within SIGMA
 and automate the approvals in the Procure to Payment (P2P) process with SIGMA:
 1. Contracts
 2. Goods and services receipts
 3. Invoice payments","$10,600,000","March 30, 2018","March 30, 2018",1.8,351,8555-421-266,"June 9, 2016",1,0
ssc,eti,ssc-eti,Shared Services Canada,Email Transformation Initiative,"Email Transformation Initiative - PRJ-000699
 The project will replace existing Shared Services Canada (SSC) and its partners' email systems with a consolidated email solution. SSC will also provide this email service on an optional basis to other Government
 of Canada organizations.","$76,513,758","June 24, 2018","June 24, 2018",2.0,352,8555-421-266,"June 9, 2016",1,0
ssc,gcnet-wan,ssc-gcnet-wan,Shared Services Canada,Wide Area Network Services,"Government of Canada Network Wide Area Network (WAN) Services - PRJ-001828
 The project will consolidated and secure the government enterprise network.","$85,514,721","March 31, 2020","March 31, 2020",3.8,353,8555-421-266,"June 9, 2016",1,0
ssc,edc-borden-1,ssc-edc-borden-1,Shared Services Canada,Enterprise Data Centre Borden Phase 1,"Data Centre Consolidation - Enterprise Data Centre Borden Facility Expansion Project- PRJ-001933 The project will provide additional power and data centre capacity by fall 2017. The facility enhancements will be constructed in a modular design providing maximum flexibility to SSC for future upgrades. Successful completion of this project will see the facility in a ""ready for use"" (RFU) status. To attain RFU status, the project will include a network component, a security component and an infrastructure component.","$24,403,820","March 31, 2018","March 31, 2018",1.8,354,8555-421-266,"June 9, 2016",1,0
ssc,icas,ssc-icas,Shared Services Canada,GC Internal Credential Authentication Service,"Government of Canada Internal Credential and Authentication Service - PRJ-002915
 The project will implement a new Internal Credential and Authentication Service that will provide standardized and centrally managed Government of Canada credentials and authentication mechanisms to support government employees, system administrators and enterprise applications.","$5,710,000","March 31, 2018","March 31, 2018",1.8,355,8555-421-266,"June 9, 2016",0,0
ssc,ads,ssc-ads,Shared Services Canada,Directory Services Synchronization,"Directory Services Synchronization - PRJ-002934
 The project is a foundational element for end-state data-centre workload migration and also many other services to enable delivery. Active Directory synchronization will be a core contribution. SSC Directory Services Synchronization centralizes partner departments and agencies repository data within the SSC enterprise data centre infrastructure, authenticates partner departments and agencies into the SSC enterprise data centre, and authenticates other SSC services in the SSC enterprise data centre. Partner departments and agencies maintain control of their own validation authority to enable and disable users into their respective repositories and the SSC Directory Services centralized repository is maintained up to date through a synchronization mechanism.","$3,607,000","December 31, 2017","December 31, 2017",1.6,356,8555-421-266,"June 9, 2016",0,0
ssc,sb-2,ssc-sb-2,Shared Services Canada,Service Bundle Phase 2,"Service Bundle 2 - PRJ-002951
 The project packages a number of partner-facing services, including new and existing technical, foundational and service-management elements, as well as enhanced processes to accelerate and further enable workioad migrations.","$1,800,000","August 15, 2016","August 15, 2016",0.2,357,8555-421-266,"June 9, 2016",0,0
ssc,canarie,ssc-canarie,Shared Services Canada,CANARIE Network Monitoring,"Consolidation of CANARIE Network and Additional Sensoring/Monitoring - PRJ-002971
 The project implements a Government of Canada Enterprise Network Secure Perimeter and consolidates government connectivity to a limited number of government externally facing network hubs - re-routing existing government network connections through the consolidated hubs.","$32,700,000","March 31, 2018","March 31, 2018",1.8,358,8555-421-266,"June 9, 2016",1,0
ssc,soc-facility,ssc-soc-facility,Shared Services Canada,Cyber Security Strategy Security Operations Centre (SOC) Facility Construction,"Cyber Security Strategy - Security Operations Centre (SOC) Facility Construction - PRJ-001535
 The project is to construct the SSC SOC facility in support of the Cyber and IT Security Transformation Plan and aligns with Canada's Cyber Security Strategy to secure government systems.","$8,719,000","March 31, 2018","March 31, 2018",1.8,359,8555-421-266,"June 9, 2016",0,0
ssc,wifi-pip,ssc-wifi-pip,Shared Services Canada,Government of Canada Wi-Fi Interim Partner Implementation Project,"Government of Canada Wi-Fi Interim Partner Implementation Project - PRJ-001548
 The project aim is to plan and implement Wi-Fi services for approved partner organizations on an interim basis until the Wi-Fi end-state solution is available.","$23,123,353","March 31, 2017","March 31, 2017",0.8,360,8555-421-266,"June 9, 2016",1,0
ssc,epp,ssc-epp,Shared Services Canada,Electronic Procurement and Payment,"Electronic Procurement and Payment - PRJ-001560
 The project aims to plan, build, host and operate a commercial procurement and payment solution for SSC.","$11,413,131","August 31, 2016","August 31, 2016",0.2,361,8555-421-266,"June 9, 2016",1,0
ssc,signet-c5,ssc-signet-c5,Shared Services Canada,SIGNET C5 Upgrade Project,"SIGNET - C5 Upgrade Project (C6) - PRJ-001570 (Project being partially funded by Global Affairs Canada)
 The project will replace all legacy servers not supported by vendors with virtual vendor-supported servers. The upgrade serves as a ""Keeping the Lights On"" project to meet Global Affairs Canada business requirements for at least the next five years until_ a Government of Canada solution for Secret infrastructure environment is built.","$13,532,539","March 30, 2018","March 30, 2018",1.8,362,8555-421-266,"June 9, 2016",1,0
ssc,hccs,ssc-hccs,Shared Services Canada,Hosted Contact Centre Services Transformation,"Hosted Contact Centre Service Transformation - PRJ-001827
 The project will establish a new Hosted Contact Centre services contract, infrastructure and platform. (Does not include IBM contract costs)","$17,600,000","March 31, 2023","March 31, 2023",6.8,363,8555-421-266,"June 9, 2016",1,0
ssc,vc-3,ssc-vc-3,Shared Services Canada,Videoconferencing Phase 3,"Videoconferencing - Phase Ill: Optimization and Alignment - PRJ-002985
 The project will further evolve the enterprise Videoconferencing infrastructure and increase partner adoption of the service.","$2,252,000","March 31, 2020","March 31, 2020",3.8,364,8555-421-266,"June 9, 2016",0,0
ssc,hpc-renewal,ssc-hpc-renewal,Shared Services Canada,High Performance Computer Renewal Project,"High Performance Computer (HPC) Renewal Project (l;nvironment Canada)- PRJ-000703
 The SSC Supercomputer Renewal / Project for Environment Canada and Climate Change (ECCC) will provide a state of the art High Performance Computing environment to support Environment Canada's Meteorological Service of Canada (MSC). The MSC has developed a comprehensive Ten Year Investment Plan that was pursued through Budget 2013.","$30,593,109","October 31, 2017","October 31, 2017",1.4,365,8555-421-266,"June 9, 2016",1,0
ssc,wcs,ssc-wcs,Shared Services Canada,Workplace Communication Services,"Workplace Communication Services - PRJ-002001
 The project will establish a new supply contract for suppl_i er hosted Workplace Communication Services. Including: IPTelephony, Instant Messaging and Presence, and Desktop Video services.","$59,621,421","March 29, 2024","March 29, 2024",7.8,366,8555-421-266,"June 9, 2016",1,0
ssc,eps,ssc-eps,Shared Services Canada,Enterprise Perimeter Security,"Enterprise Perimeter Security - PRJ-003247 (Previously in initiation - now active)
 SSC will augment the security of the Government of Canada Internet Perimeter to establish uniform and systematic protection. Fulfilment of this objective will allow for timely and consistent monitoring, detection, and implementation of mitigation measures and will address issues of different departments having differing levels of protection.","$23,168,425","March 31, 2021","March 31, 2021",4.8,367,8555-421-266,"June 9, 2016",1,0
ssc,evcm,ssc-evcm,Shared Services Canada,Enterprise Vulnerability and Compliance Management,"Enterprise Vulnerability Management (VM) and Compliance - PRJ-003248 (Previously in initiation - now active)
 Enterprise Vulnerability Management is a proactive service that allows for systematic identification, classification/prioritization and mitigation of vulnerabilities in IT systems on a continuous basis. Scanning all aspects of Government of Canada IT infrastructure allows for the early and systematic detection of vulnerabilities.This project will also provide a compliance capability to assure resolution and mitigation of at risk systems and applications identified by VM scans and follow up on recommendations.","$29,446,711","March 31, 2021","March 31, 2021",4.8,368,8555-421-266,"June 9, 2016",1,0
ssc,nrc-migration,ssc-nrc-migration,Shared Services Canada,National Research Council Migration,"National Research Council Migration - PRJ-003001
 The establishment of a new secure telecommunications and information technology infrastructure for the National Research Council of Canada at SSC.","$34,239,000","March 31, 2017","March 31, 2017",0.8,369,8555-421-266,"June 9, 2016",1,0
ssc,itsm,ssc-itsm,Shared Services Canada,Enterprise IT Service Management Project,"Information Technology Service Management (ITSM) Roadmap Implementation - PRJ-003108
 SSC Service Management Program has identified key initiatives (in 2016 Government of Canada IT Infrastructure Plan) aimed at fundamentally transforming SSC's ITSM capabilities, and is aligned to SSC's Service Management Strategy.
 This project is about the following three focus areas:
 1) Delivering an enterprise tool through the implementation of an ITSM Managed Service contract.
 2) Accelerating the evolution of existing and development of new ITIL-based processes through the award and implementation of the ITSM Process Maturity solution contract.
 3) Driving enterprise adoption of new tools and processes through a comprehensive change management program, also through the ITSM Process Maturity solution.","$26,900,000",,,,370,8555-421-266,"June 9, 2016",1,0
ssc,aacs,ssc-aacs,Shared Services Canada,Administrative Access Controls Services,"Authentication, Account Administration and Compliance - PRJ-003243
 The project's aim is central monitoring, reporting, management, tracking and auditing of privileged administrative accounts used in SSC.","$23,690,000","March 31, 2018","March 31, 2018",1.8,371,8555-421-266,"June 9, 2016",1,0
ssc,wtd-ppp,ssc-wtd-ppp,Shared Services Canada,Workplace Technology Devices Printing Products Procurement,"Workplace Technology Devices Printing Products Procurement - PRJ-003193
 The project will put in place an enterprise service to provide Printing Products and related services in a consolidated for the Government of Canada in a standardized manner that provides a secure, common print environment incorporating the latest print solutions while delivering cost efficiencies, reducing the environmental impact and improving end-user productivity.","$8,084,998","March 29, 2019","March 29, 2019",2.8,372,8555-421-266,"June 9, 2016",0,0
ssc,apw,ssc-apw,Shared Services Canada,Application Whitelisting,"Application Whitelisting - PRJ-003246 (Project is in inititation mode)
 Application Whitelisting technology controls which applications can be installed and executed on IT equipment. Explicitly identifying which applications are authorized, and denying all others by default, reduces the risk of servers and other Enterprise Data Centres infrastructure becoming infected with software based malware for which antivirus protection may not be as effective at detecting and preventing infection.","$8,338,593","March 31, 2018","March 31, 2018",1.8,373,8555-421-266,"June 9, 2016",0,0
ssc,pi-legacy,ssc-pi-legacy,Shared Services Canada,Program Integrity,"Program Integrity - PRJ-003342
 The legacy IT infrastructure is used to run many of the government systems and program that are deemed critical applications which deliver essential services to Canadian citizens. The commitment made by the federal government in the April 2016 budget addresses this critical investment through SSC replacement strategy to replace the legacy IT infrastructure over a two year program initiative.
 The program is established to manage the TBS funding expenditure over a two year period to implement a capital replacement plan that will refresh SSC's Mission Critical IT Infrastructure.
 The program will be delivered under 4 projects:
 PRJ-003336 - Data Centre Services Program Integrity Projects PRJ-003340 - Networks and End User Branch Program Integrity
 PRJ-003351- Security Management Cyber and IT Security - Program Integrity
 PRJ-003350 - Service Management - Program Integrity","$383,794,297","March 30, 2018","March 30, 2018",1.8,374,8555-421-266,"June 9, 2016",1,1
ssc,wlm,ssc-wlm,Shared Services Canada,Data Centre Consolidation Legacy Data Centre Closures,"Data Centre Consolidation Legacy Data Centre Closures Fiscal Year 2015-2020 - PRJ-002999
 The purpose of this project is to close out Legacy Data Centres, and decommission where possible.","$100,000,000","March 31, 2020","March 31, 2020",3.8,375,8555-421-266,"June 9, 2016",1,0
tc,dts,tc-dts,Transport Canada,Dispatch and Tracking System,"Transport Canada Dispatch and Tracking System
 The project will allow for the continued integration of program activities within Marine Safety and Security. The project continues to support multi-modal scalability should the future need arise within other modes and programs. The project also supports application rationalization, allowing decommissioning of several legacy applications and databases providing future efficiencies in application support and maintenance.","$9,107,750","March 31, 2019","March 31, 2019",2.8,376,8555-421-266,"June 9, 2016",0,0
tc,eti,tc-eti,Transport Canada,Email Transformation Initiative,"Email Transformation / Application Remediation
 The Email Transformation Initiative is a major transformation project within Shared Services Canada's (SSC) mandate. It involves consolidaMg the existing 63 email systems from 44 Government of Canada (GC) departments which will reduce costs, increase securtiy, and enhance program delivery.
 This project will enable TC to acquire/dedicate personnnel to fulfil its obligations as one of the 44 GC departments which will be converting to the new centralized email system to be operated by SSC.","$2,759,388","March 31, 2017","March 31, 2017",0.8,377,8555-421-266,"June 9, 2016",0,0
tc,vsc,tc-vsc,Transport Canada,Virtual Service Centre,"Transport Canada Virtual Service Centre
 The project is to create an external portal for the provision of services to the industry and public. It will provide a consistent public face for the department and facilitate.a more standard approach to the way services are provided.","$2,379,500","March 31, 2017","March 31, 2017",0.8,378,8555-421-266,"June 9, 2016",0,0
