deptAcronym,shortcode,uniqueId,department,projectName,description,totalBudget,estimatedCompletionDate,rawProvidedDate,yearsRemaining,originalDocumentOrder,source,asOfDate,isOver10M,isOver100M
rcmp,health-im,rcmp-health-im,Royal Canadian Mounted Police,Health IM - Phase 1 and 2 - F Division,"This Saskatchewan Health Authority project will adopt a product called HealthIM which is being used by municipal police forces in Saskatchewan. The Royal Canadian Mounted Police (RCMP) “F” Division will participate in an 18 month pilot project, to evaluate its effectiveness on reducing officer wait times in hospitals.",1600000,,TBD,,403,8530-441-13-505,"April 25, 2022",0,0
rcmp,hrmis,rcmp-hrmis,Royal Canadian Mounted Police,HR & Pay System Modernization (HRMIS),This project will examine and evaluate options for the RCMP Member Pay System that is reaching end-of-life and implement the replacement of both the HR and Pay system end to end.,60000000,2024-03-29,2024-03-29,1.9,404,8530-441-13-505,"April 25, 2022",1,0
rcmp,in-car-video,rcmp-in-car-video,Royal Canadian Mounted Police,In Car Video & Detachment Wi-Fi Roll-out - K Division,"This Wi-Fi project will enable the efficient use of In Car Video in K Division Headquarters and detachments. Wi-Fi is is the primary function for In Car Video, however increasing need is expected as new technology is introduced.",1800000,2024-03-31,2024-03-31,1.9,405,8530-441-13-505,"April 25, 2022",0,0
rcmp,intellibook-rollout,rcmp-intellibook-rollout,Royal Canadian Mounted Police,IntelliBook Division - Wide Rollout,This project will convert existing legacy system: 3M Cogent and MorphoTrak LSS systems to utilize the provincial Intellibook system.,1400000,2024-01-03,2024-01-03,1.7,406,8530-441-13-505,"April 25, 2022",0,0
rcmp,nc3,rcmp-nc3,Royal Canadian Mounted Police,National Cybercrime Solution (NCS) - Phase 2,"This project will support a centralized, national, cybercrime-specific database that will include intake, case management, analytics, a Police and Partner Portal (P3), and a Public Reporting Web Site. NCS will enable the NC3 to analyze cybercrime threats, trends, to aggregate and respond to reported cybercrimes and exchange information with law enforcement. Phase 2 will focus on procuring, developing, and integrating all systems, to allow the NC3 to fully operate by April 2024.",45200000,2024-04-25,2024-04-25,2,407,8530-441-13-505,"April 25, 2022",1,0
rcmp,next-gen-911,rcmp-next-gen-911,Royal Canadian Mounted Police,Next Generation (NG) 9-1-1 Centre of Expertise,"This project will allow the public to utilize 9-1-1 services using any real-time communication channel, be it voice, text, or video, from any wired, wireless, or IP-based device.",1800000,2025-05-02,2025-05-02,3,408,8530-441-13-505,"April 25, 2022",0,0
rcmp,sap-ng,rcmp-sap-ng,Royal Canadian Mounted Police,Next Generation Transformation to S4,This project will transform Corporate Management and Comptrollership business by adopting a Government of Canada standard.,47000000,2024-03-31,2024-03-31,1.9,409,8530-441-13-505,"April 25, 2022",1,0
rcmp,pdems,rcmp-pdems,Royal Canadian Mounted Police,Provincial Digital Evidence Management Solution (pDEMS) Pilot,This pilot project will implement supporting software technology to store and ensure ready access to video evidence.,3000000,2024-03-31,2024-03-31,1.9,410,8530-441-13-505,"April 25, 2022",0,0
rcmp,web-renewal,rcmp-web-renewal,Royal Canadian Mounted Police,RCMP Public Website Remediation,This project will migrate the website to the cloud environment.,1600000,,TBD,,411,8530-441-13-505,"April 25, 2022",0,0
rcmp,rsi-e-ticketing,rcmp-rsi-e-ticketing,Royal Canadian Mounted Police,Road Safety Initiative eTicketing (RSI),This project will implement the divisional roll-out of the Provincial e-Ticketing solution.,2900000,2025-03-31,2025-03-31,2.9,412,8530-441-13-505,"April 25, 2022",0,0
rcmp,ciids-mws,rcmp-ciids-mws,Royal Canadian Mounted Police,Status And Messaging Module (SAMM) Mobile WS Update,"This project will update the mobile wireless component of the Computerized Integrated Information and Dispatch System (CIIDS) that is used in patrol units by frontline officers to provide status updates, GPS location and mapping, receive dispatches, and vehicle-tovehicle texting via mobile work station (MWS).",1500000,2024-03-31,2024-03-31,1.9,413,8530-441-13-505,"April 25, 2022",0,0
rcmp,radio-v,rcmp-radio-v,Royal Canadian Mounted Police,V Division Radio Modernization,This project will upgrade the radio system in V Division to align with the current RCMP standards.,6700000,2022-06-30,2022-06-30,0.2,414,8530-441-13-505,"April 25, 2022",0,0
rcmp,wideawake,rcmp-wideawake,Royal Canadian Mounted Police,WideAwake Social Media Analytical Tool,This project will facilitate the searching and monitoring of social media sites. The project is currently on hold while the Privacy Impact Assessment (PIA) is being completed in consultation with the Office of the Privacy Commissioner.,3700000,,TBD,,415,8530-441-13-505,"April 25, 2022",0,0
pspc,one-hr,pspc-one-hr,Public Services and Procurement Canada,#OneHR,HR Digital Transformation Project: Empowering clients to self-serve by enabling to directly access and manage their information and service needs via digitized tool/forms linked to departmental HR systems.,25486924,2024-03-31,2024-03-31,1.9,416,8530-441-13-505,"April 25, 2022",1,0
pspc,imaging-1,pspc-imaging-1,Public Services and Procurement Canada,Application imagerie #1,New artificial intelligence tool for imaging services.,1000000,2023-03-31,2023-03-31,0.9,417,8530-441-13-505,"April 25, 2022",0,0
pspc,imaging-2,pspc-imaging-2,Public Services and Procurement Canada,Application imagerie #2,Document imaging application using an artificial intelligence tool.,1000000,2023-03-31,2023-03-31,0.9,418,8530-441-13-505,"April 25, 2022",0,0
pspc,bi-renewal,pspc-bi-renewal,Public Services and Procurement Canada,Business Intelligence (BI) Renewal,Business Intelligence (BI) Renewal,1522415,2026-03-31,2026-03-31,3.9,419,8530-441-13-505,"April 25, 2022",0,0
pspc,gazette-mod,pspc-gazette-mod,Public Services and Procurement Canada,Canada Gazette Transformation/Modernization*,"To replace the aging Canada Gazette publication system, enable digital services, align with digital standards and support Online Regulatory Consultation System (United States–Mexico–Canada Agreement (CUSMA) trade agreement)",1420750,2024-03-31,2024-03-31,1.9,420,8530-441-13-505,"April 25, 2022",0,0
pspc,cloud,pspc-cloud,Public Services and Procurement Canada,Cloud Adoption at PSPC,"For better coordination, more effective integration, and improved program management and oversight, PSPC needs to shift towards a centralized Cloud Adoption Program to: Allocate program funding and distribution by project Dedicate resources to support both transformative and operational activities; and,Align program authority, advance organizational priorities, and clarify accountabilities.",36500560,2023-03-31,2023-03-31,0.9,421,8530-441-13-505,"April 25, 2022",1,0
pspc,data-strategy-pb,pspc-data-strategy-pb,Public Services and Procurement Canada,Data Strategy - Data Tools,Establish Protected B environment for Enterprise Data Warehouse and scale platforms for additional capacity and improved capabilities,11823685,2023-03-31,2023-03-31,0.9,422,8530-441-13-505,"April 25, 2022",1,0
pspc,data-strategy-warehouse,pspc-data-strategy-warehouse,Public Services and Procurement Canada,Data Strategy - Enterprise Data Warehouse Operationalization,Operationalize Enterprise Data Warehouse and Onboard.,1950668,2024-03-31,2024-03-31,1.9,423,8530-441-13-505,"April 25, 2022",0,0
pspc,digital-convergence,pspc-digital-convergence,Public Services and Procurement Canada,Digital Convergence (GCIT #34048),"Converging telecommunications, audio visual, colloboration, computing hardware together to create a seamless digital integration with surrounding environment.",43518910,2024-03-31,2024-03-31,1.9,424,8530-441-13-505,"April 25, 2022",1,0
pspc,m365,pspc-m365,Public Services and Procurement Canada,Digital Workplace Programme (DWP) M365,The DWP is a group of related projects set to implement the Microsoft Office 365 (M365) cloud-based services for all of PSPC.,8098230,2023-03-31,2023-03-31,0.9,425,8530-441-13-505,"April 25, 2022",0,0
pspc,eps,pspc-eps,Public Services and Procurement Canada,E-Procurement Solution (EPS)*,"EPS is a public sector electronic procurement service that will provide modern and innovative e-tools and applications for all facets of the procurement process including e-sourcing, contract lifecycle management, spend analysis, supplier relationship management and e-purchasing through catalogues. It will also provide one portal for all acquisitions needs, facilitate suppliers’ interaction with the GC and provide greater accessibility for public sector clients to procure goods and services at the best value possible.",144135089,2023-06-30,2023-06-30,1.2,426,8530-441-13-505,"April 25, 2022",1,1
pspc,sp,pspc-sp,Public Services and Procurement Canada,GC Share - External Collaboration SharePoint Solution (M365/Enterprise Integration and Azure Collaboration Project),This is a three pronged project. The scope covers:The M365 sandbox roll out to the sector which was successful and 200 more licenses are in use across the sector.Standing up SharePoint on Azure - Terraform modules are ready to automate the deployment of SP on IaaS.Development of integration solutions for M365 and the Government of Canada Programs and Services (GCPS) enterprise applications.,2214119,2023-03-31,2023-03-31,0.9,427,8530-441-13-505,"April 25, 2022",0,0
pspc,gc-trusted-platform,pspc-gc-trusted-platform,Public Services and Procurement Canada,GC Trusted Platform*,"Due to the recent change in integrity requirement (from High to very High), the system architecture is being fundamentally redesigned to meet this challenge. The high-level conceptual architecture has been drafted and agreed to in collaboration and consultation with partners at Communications Security Establishment (CSE), Canadian Center for Cyber Security (CCCS) and Shared Services Canada (SSC)",26000000,2024-03-31,2024-03-31,1.9,428,8530-441-13-505,"April 25, 2022",1,0
pspc,gcdocs-sso,pspc-gcdocs-sso,Public Services and Procurement Canada,GCDOCS - Single Sign On*,Build new functionnality for GC-wide single sign-on solution that will allow GCdocs users to access GCdocs from the web and Enterprise Connect without needing to enter their user name and password. The solution will continue to enable transparent integration between other GC-wide programs and services such as GCcase and GCshare.,1418800,2024-03-31,2024-03-31,1.9,429,8530-441-13-505,"April 25, 2022",0,0
pspc,gc-interop,pspc-gc-interop,Public Services and Procurement Canada,GCInteroperability Solutions - GC Service Bus Disaster Recovery Site*,"As the GC Interop Team prepares for its initial client onboarding (Production), clients are asking about the availability of a secondary disaster recovery site. This initiative will see a secondary disaster site stood up in a secondary data center to support Production and Application Lifecycle Management (ALM) Tooling instances.",2557519,2021-08-31,2021-08-31,-0.6,430,8530-441-13-505,"April 25, 2022",0,0
pspc,lsrms,pspc-lsrms,Public Services and Procurement Canada,Gclingua*,"GClingua is the new solution name for the integrated software that will handle all linguistic service requests submitted to the Translation Bureau. GClingua is hosted by the vendor in the Cloud-based environment (Software as a Service (SaaS)). This software will manage Government of Canada’s endto-end translation and interpretation services, processes and activities in an integrated way with a security level up to, and including “Protected B” documents.",16703301,2024-03-31,2024-03-31,1.9,431,8530-441-13-505,"April 25, 2022",1,0
pspc,lsrms-1,pspc-lsrms-1,Public Services and Procurement Canada,GClingua - SDL International inc - Milestone #1 to 3 (AUC 2019-20) & Milestone #4 (AUC 2020-21),"GClingua is the new solution name for the integrated software that will handle all linguistic service requests submitted to the Translation Bureau. GClingua is hosted by the vendor in the Cloud-based environment (Software as a Service (SaaS)). This software will manage Government of Canada’s endto-end translation and interpretation services, processes and activities in an integrated way with a security level up to, and including “Protected B” documents.",1551714,2022-03-31,2022-03-31,-0.1,432,8530-441-13-505,"April 25, 2022",0,0
pspc,gcsurplus,pspc-gcsurplus,Public Services and Procurement Canada,GCSurplus Application Renewal Project*,Solution in support of the GCSurplus (GCS) Renewal Project.,4476943,2023-03-31,2023-03-31,0.9,433,8530-441-13-505,"April 25, 2022",0,0
pspc,imaging-continuity,pspc-imaging-continuity,Public Services and Procurement Canada,Imaging Facilities Business Continuity Site*,Purchase of infrastructure and services related to the improvement and establishment of business continuity for Document Imaging services out of Matane.,3692214,2024-03-31,2024-03-31,1.9,434,8530-441-13-505,"April 25, 2022",0,0
pspc,ism,pspc-ism,Public Services and Procurement Canada,ISM Solution,"PSPC needs to acquire, configure and develop a Departmental Integrated Service Management (ISM) solution. This solution will encompass all activities (including policies, processes, and procedures) that PSPC performs in order to design, plan, deliver, operate, maintain, and control its GoC IT services offerings. It is a customer-focused solution that includes the use of automation to enhance PSPC service desks and creates process workflows for effective IT services and reporting. In effect, it regularize processes through structured delivery, documentation and reporting.",2046422,2023-09-01,2023-09-01,1.4,435,8530-441-13-505,"April 25, 2022",0,0
pspc,iss-ai,pspc-iss-ai,Public Services and Procurement Canada,ISS Artificial Intelligence Contract Security Screening Aftercare,Mechanism to search public records to flag potential incidents for investigator follow up.,2079797,2023-03-31,2023-03-31,0.9,436,8530-441-13-505,"April 25, 2022",0,0
pspc,isst,pspc-isst,Public Services and Procurement Canada,Industrial Security Systems Transformation (ISST)*,Digitally enabling the processes and systems required for GC contractor security screening and controlled goods management.,30955565,2024-03-31,2024-03-31,1.9,437,8530-441-13-505,"April 25, 2022",1,0
pspc,pension-ng,pspc-pension-ng,Public Services and Procurement Canada,Pension Interface to Next Gen*,To develop Pension interface to the NextGen Pay System.,3044702,2026-03-31,2026-03-31,3.9,438,8530-441-13-505,"April 25, 2022",0,0
pspc,psdpt,pspc-psdpt,Public Services and Procurement Canada,Pay System Database and People Tools Migration Project (PSDPT)*,Replacement of the Pay System database and upgrade of the Oracle PeopleTools development platform,44000000,2024-10-31,2024-10-31,2.5,439,8530-441-13-505,"April 25, 2022",1,0
pspc,psa-ems,pspc-psa-ems,Public Services and Procurement Canada,PSA-Language Portal - Potail WEB (DEV),PSA is the implementation of an email management system compatible with Drupal and customization. It is the exploration for an integrated information management solution and continous improvement of the functionalities of tools and applications.,1104748,2023-03-31,2023-03-31,0.9,440,8530-441-13-505,"April 25, 2022",0,0
pspc,rg-car-mod,pspc-rg-car-mod,Public Services and Procurement Canada,RG-Accounting - Modernisation,"The Receiver General – Central Accounting and Reporting (RG-CAR) is conducting a viability study of all its activities (including but not limited to the current mandate, process, technology and initiatives part of its innovation roadmap). The objective is to assess the viability of all components of the sector for the next 20 years and leverage current and future industry standards and best practices. The information obtained will be the first pillar for developing a long-term renewal plan.",48385316,2029-03-31,2029-03-31,6.9,441,8530-441-13-505,"April 25, 2022",1,0
pspc,rg-car-mod-cfrp-1,pspc-rg-car-mod-cfrp-1,Public Services and Procurement Canada,RG-Modernization - Central Financial Reporting Portal (CFRP) - Phase 1 (previously Crown Corporations WebBased Portal)*,"The Receiver General – Central Accounting and Reporting (RG-CAR) is developing a web-based portal for Crown Corporations and Other Entities to submit their financial data, in replacement of Excel files.",1195171,2022-12-15,2022-12-15,0.6,442,8530-441-13-505,"April 25, 2022",0,0
pspc,rg-car-mod-rgps,pspc-rg-car-mod-rgps,Public Services and Procurement Canada,RG-Modernization - Receiver General Publishing System - RGPS (previously Joomla)*,The Receiver General – Central Accounting and Reporting (RG-CAR) is looking at an IT Solution to facilitate the publication of the Public Accounts in HTML and in other required formats. This project aims at implementing the Joomla solution.,1531196,2025-03-31,2025-03-31,2.9,443,8530-441-13-505,"April 25, 2022",0,0
pspc,rg-car-mod-rpa-2,pspc-rg-car-mod-rpa-2,Public Services and Procurement Canada,RG-Modernization - Robotic Process Automation (RPA) - Phase II*,The Receiver General – Central Accounting and Reporting (RG-CAR) is automating 4 processes to eliminate low-value added and repetitive tasks using the RPA technology. Phase I was the Proof of Concept.,1997781,2022-08-30,2022-08-30,0.3,444,8530-441-13-505,"April 25, 2022",0,0
pspc,rg-treasury-mod,pspc-rg-treasury-mod,Public Services and Procurement Canada,RG-Treasury Renewal*,The Receiver General Treasury is responsible for the systems that manage all of the payments issued by and received by the Government of Canada. This totals approximately $1.2 trillion in outflows and $1.2 trillion in inflows each year.,265866494,2030-03-31,2030-03-31,7.9,445,8530-441-13-505,"April 25, 2022",1,1
pspc,rg-treasury-mod-e-commerce,pspc-rg-treasury-mod-e-commerce,Public Services and Procurement Canada,RG-Treasury Renewal - E-Commerce*,The Receiver General Treasury is responsible for the systems that manage all of the payments issued by and received by the Government of Canada. This totals approximately $1.2 trillion in outflows and $1.2 trillion in inflows each year.,5375000,2024-03-31,2024-03-31,1.9,446,8530-441-13-505,"April 25, 2022",0,0
pspc,rg-treasury-mod-prs,pspc-rg-treasury-mod-prs,Public Services and Procurement Canada,RG-Treasury Renewal - Payment Reconciliation Stabilization (PRS)*,The Receiver General Treasury is responsible for the systems that manage all of the payments issued by and received by the Government of Canada. This totals approximately $1.2 trillion in outflows and $1.2 trillion in inflows each year.,6346250,2024-03-31,2024-03-31,1.9,447,8530-441-13-505,"April 25, 2022",0,0
pspc,web-tools-renewal,pspc-web-tools-renewal,Public Services and Procurement Canada,Web Tools Renewal,Web & Web Tools Renewal (Vote Net Revenue): Web enhancement - renewal of the pension tools website and functionalities of the portal application structure.,12343063,2026-03-31,2026-03-31,3.9,448,8530-441-13-505,"April 25, 2022",1,0
pspc,web-tools-renewal-pea,pspc-web-tools-renewal-pea,Public Services and Procurement Canada,Web Tools Renewal - Pension External Access,External Access (Vote Net Revenue): Compensation Web Application is internal to Government activities but offering an external access solution for active and retired pension members.,4216293,2026-03-31,2026-03-31,3.9,449,8530-441-13-505,"April 25, 2022",0,0
pspc,windows-2008-server,pspc-windows-2008-server,Public Services and Procurement Canada,Windows 2008 Server Upgrade,"The Windows 2008 Server Migration Project is set to action the TBS Information Technology Policy Implementation Notice (2018-02) by migrating, in collaboration with SSC, all Windows Server 2008 to 2016 (OS) or fallback to 2012 (OS). It includes where required, the upgrade or decommissioning of legacy.",1403423,2022-03-31,2022-03-31,-0.1,450,8530-441-13-505,"April 25, 2022",0,0
pspc,wlm,pspc-wlm,Public Services and Procurement Canada,Workload Migration Projects,"Migration of PSPC's workloads from legacy data centers (e.g. Place Du Portage III,Miramichi, Matane) to SSC's Enterprise data centers or the cloud.",1724088,2026-03-31,2026-03-31,3.9,451,8530-441-13-505,"April 25, 2022",0,0
ssc,wlm-projects,ssc-wlm-projects,Shared Services Canada,SSC - Projects related to Data Centres,"This includes a number of projects related to the migration of legacy data centres across the Government of Canada, as well as ongoing work in existing Enterprise Data Centres. For security reasons, additional breakdown of locations and specific projects cannot be shared.*",,2026-09-28,2026-09-28***,4.4,453,8530-441-13-505,"April 25, 2022",0,0
ssc,gcsi,ssc-gcsi,Shared Services Canada,SSC - GC Secret Infrastructure (GCSI) Expansion,The GCSI project is made up of three components:GCSI Secret Infrastructure Expansion will consolidate and rationalize the majority of the existing secret infrastructures currently supported by SSC so that they may be operated more securely and cost effectively.GCSI High Availability will provide the addition of the high availability and disaster recovery capabilities that are considered an operational necessity to support the availability requirements for GCSI.,94122055,2024-11-11,2024-11-11,2.5,454,8530-441-13-505,"April 25, 2022",1,0
ssc,evas,ssc-evas,Shared Services Canada,"SSC - Endpoint Visibility, Awareness and Security (EVAS)","The EVAS project will provide an integrated capability to have real-time visibility and awareness of all GC endpoint devices (i.e. servers, desktops, laptops and tablets), while providing the same with an evolved endpoint security suite. This will provide end-toend visibility, awareness and security to the entire GC enterprise.",,2024-09-30,2024-09-30,2.4,455,8530-441-13-505,"April 25, 2022",0,0
ssc,sced,ssc-sced,Shared Services Canada,SSC - Secure Cloud Enablement and Defence (SCED),"Implement GC Trusted Interconnection Points on the periphery of the GC network for the secured exchange of data with external organizations. A specialized perimeter is establishing a network security zone with multiple private connections to reduce exposure to cyber threats and improve performance and reliability between the GC and external partners, and Cloud Service Providers (CSP) for Secure Cloud Enablement.",41548318,2022-05-06,2022-05-06,0,456,8530-441-13-505,"April 25, 2022",1,0
ssc,vc-cloud,ssc-vc-cloud,Shared Services Canada,SSC - Video Conferencing Cloud Transformation (VCCT),"The vision of the VCCT is to modernize SSC’s existing Videoconference Service (VCS) by enabling a new conferencing platform including supporting adoption of Microsoft 365 (M365). VCCT will leverage existing videoconference investments and will integrate existing SSC conferencing capabilities in support of the way forward. VCCT will also meet the Government of Canada (GC) requirements for security, reliability, and fiscal responsibility.",,2023-03-27,2023-03-27,0.9,457,8530-441-13-505,"April 25, 2022",0,0
ssc,siem,ssc-siem,Shared Services Canada,SSC - Security Information and Event Management (SIEM),"The SIEM project is implementing a fully integrated GC enterprise solution that will provide visibility and automated response to cyberattacks. The solution covers the whole of the SSC managed GC enterprise. This will facilitate the ability of the SSC and CCCS to improve on prediction of cyberthreats, increase detection capability, detect and identify more complex threats, and reduce the time differential between detection and response time to recovery.",,2024-03-29,2024-03-29,1.9,458,8530-441-13-505,"April 25, 2022",0,0
ssc,noa,ssc-noa,Shared Services Canada,SSC - Network Device Authentication (NDA),"The NDA project will make provisions for entity certificates and authentication, authorization and auditing (AAA) services to the GC. Once implemented, the new service will centralize lifecycle management and provide reports on AAA transactions for the purpose of security auditing as well as compliance and service improvement.",20142526,2023-10-31,2023-10-31,1.5,459,8530-441-13-505,"April 25, 2022",1,0
ssc,spfc,ssc-spfc,Shared Services Canada,SSC - Smart Phone for Classified (SPfC),The SPfC project will deliver secure mobile communications capabilities for classified (SECRET) information.,15183557,2023-06-26,2023-06-26,1.2,460,8530-441-13-505,"April 25, 2022",1,0
ssc,itsm,ssc-itsm,Shared Services Canada,SSC - Enterprise ITSM Tool Project,"The ITSM Tool project will deliver an enterprise ITSM technology solution which will enable the delivery, support and management of SSC's IT services. The ITSM tool will enable SSC's Service Management Transformation and the associated comprehensive service strategy.",40870206,2023-03-31,2023-03-31,0.9,461,8530-441-13-505,"April 25, 2022",1,0
ssc,sram,ssc-sram,Shared Services Canada,SSC - Secure Remote Access Migration (SRAM),"The SRAM project will renew and rationalize the existing secure remote access (SRA) infrastructure, as well as consolidate processing of SRA connections at the enterprise data centres (EDCs). The SRA service will provide GC users with the ability to securely connect to their departmental data and/or information system from a remote location (i.e. from outside the GCmanaged perimeter) using their government-furnished asset (i.e. laptop, tablet and/or mobile device).",,2024-11-04,2024-11-04,2.5,462,8530-441-13-505,"April 25, 2022",0,0
ssc,wcs,ssc-wcs,Shared Services Canada,SSC - Workplace Communication Services,This project will establish a fully managed Enterprise Voice over Internet Protocol (VoIP) solution and migrate partners off end-oflife legacy Voice services.,,2026-09-30,2026-09-30,4.4,463,8530-441-13-505,"April 25, 2022",0,0
ssc,gcnet-wan,ssc-gcnet-wan,Shared Services Canada,SSC - GCNet WAN Project,"The Government of Canada Network Wide Area Network (GCNet WAN) project will converge, consolidate and standardize wide area networks to a common, shared, enterprise network, while maintaining required segregation of data through logical (not physical) security domains and zones.",,2022-09-30,2022-09-30,0.4,464,8530-441-13-505,"April 25, 2022",0,0
ssc,aacs,ssc-aacs,Shared Services Canada,SSC - Administrative Access Controls Service (AACS),This project standardizes administrative account management and ensures only those with administrative privileges are provided with the appropriate level of privileges. This will ultimately provide customers with the capability to manage administrative/privileged access within their own environment. Security will be enhanced through the provision of auditing and reporting capabilities for administrative accounts.,34694937,2024-01-03,2024-01-03,1.7,465,8530-441-13-505,"April 25, 2022",1,0
ssc,ecc,ssc-ecc,Shared Services Canada,SSC - Integrated Enterprise Command Centre,"The Integrated Enterprise Command Centre (ECC) Service project will consolidate, centralize, and modernize the monitoring command and control of SSC shared IT infrastructure. The goal of the project is to consolidate the many existing monitoring sites into the fewest possible.",,2023-07-01,2023-07-01,1.2,466,8530-441-13-505,"April 25, 2022",0,0
ssc,ems,ssc-ems,Shared Services Canada,SSC - Enterprise Monitoring Solution,"Shared Services Canada (SSC) proposes to procure and implement an Enterprise Monitoring Solution (EMS) which will enable SSC to proactively monitor all SSC infrastructure, rather than depending on client departments to report information technology (IT) infrastructure failures.",,2025-01-01,2025-01-01,2.7,467,8530-441-13-505,"April 25, 2022",0,0
tbs,m365-tools,tbs-m365-tools,Treasury Board of Canada Secretariat,Digital Workspace Renewal Initiative,This initiative will look at different ways of increasing productivity and collaboration within TBS through improvements or enhancements to the suite of digital tools available to TBS users (Microsoft 365).,2000000,2022-09-30,Q2 FY22-23,0.4,468,8530-441-13-505,"April 25, 2022",0,0
tbs,gcxchange,tbs-gcxchange,Treasury Board of Canada Secretariat,Web Renewal Enterprise Digital Workspace EDW (a.k.a. gcxchange),"The gcxchange is a platform that brings together Government of Canada-wide collaboration, productivity, and communication tools into one central location and will enable improved collaboration between departments.",13200000,2024-03-31,Q4 FY23-24,1.9,469,8530-441-13-505,"April 25, 2022",1,0
tbs,atip-online,tbs-atip-online,Treasury Board of Canada Secretariat,ATIP Online Request Service (AORS),"To enhance openness and transparency, the Government of Canada committed to create a simple, central website (AORS) to make it easier for Canadians to submit access to information requests and personal information requests to any government institution.",12300000,2024-03-31,Q4 FY23-24,1.9,470,8530-441-13-505,"April 25, 2022",1,0
tbs,gc-epm,tbs-gc-epm,Treasury Board of Canada Secretariat,GC Enterprise Portfolio Management (GC EPM) 2022-23,"Design and implement a pilot within the Government of Canada Enterprise Portfolio Management (GC EPM) solution to support Government of Canada wide investment planning, IT integrated planning as well as Shared Services Canada (SSC) business intake and demand prioritization.",5900000,2023-03-31,Q4 FY22-23,0.9,471,8530-441-13-505,"April 25, 2022",0,0
tbs,epcp,tbs-epcp,Treasury Board of Canada Secretariat,Expanded Phoenix Claims Process,Project to enhance the claims process for the provision of compensation to public servants for damages caused by the Phoenix pay system as per negotiated agreements with public service unions.,2400000,2023-03-31,Q4 FY22-23,0.9,472,8530-441-13-505,"April 25, 2022",0,0
tbs,gctools-directory,tbs-gctools-directory,Treasury Board of Canada Secretariat,Self-service interoperable employee directory on  GCTools,"The project will develop a self-service, interoperable employee directory as part of the GCTools application that provides accurate and up-to-date information and enhances or replaces the previous functionality of the Government Electronic Directory Services (GEDS) as well as, is able to both push and pull information from existing databases.",1300000,2022-06-30,Q1 FY 22-23,0.2,473,8530-441-13-505,"April 25, 2022",0,0
tbs,olrms,tbs-olrms,Treasury Board of Canada Secretariat,Official Languages Application Upgrade,The project will support a re-design of the existing Official Languages Regulations Management System to accommodate Official Languages Act regulation changes and improve User Experiences.,1800000,2022-12-31,Q3 FY22-23,0.7,474,8530-441-13-505,"April 25, 2022",0,0
csps,lms,csps-lms,Canada School of Public Service,Learning Management Platform,Replacement of the legacy server-based learning platform with a cloud-based solution,1890902,2022-09-30,2022-09-30,0.4,475,8530-441-13-505,"April 25, 2022",0,0
tc,nwar,tc-nwar,Transport Canada,Navigable Waters Act Renewal,"In alignment with the Government of Canada’s priority for ‘open data and transparency’ and to meet the Minister’s mandate commitment to incorporate modern safeguards into the Navigation Protection Act,a new public facing registry will be developed in support of the new federal navigation regime.",7891147,2023-03-31,2023-03-31,0.9,476,8530-441-13-505,"April 25, 2022",0,0
tc,tdgc,tc-tdgc,Transport Canada,Transportation of Dangerous Goods Core,"The goal of the project is to integrate a number of separate data structures to provide better monitoring of inspection information, to identify localized trends/anomalies, and to support the assessment of program effectiveness. The Transportation of Dangerous Core project will be a key component for Transportation of Dangerous to enable risk analysis and oversight planning.",10800313,2023-05-31,2023-05-31,1.1,477,8530-441-13-505,"April 25, 2022",1,0
tc,hr,tc-hr,Transport Canada,Human Resources Systems Revitalization,"The goal of this new project is to implement the changes required for Transport Canada’s Human Resoures applications to continue to support the department for the next five to seven years, when the department expects to onboard to MyGCHR, or the solution selected as the government-wide Human Resource system. The project has led to the modernization of some of its Human Resources systems and ensures its sustainability until the conclusion of Next Generation Human Resources and Pay.",4494791,2022-06-30,2022-06-31,0.2,478,8530-441-13-505,"April 25, 2022",0,0
tc,tsis,tc-tsis,Transport Canada,Transportation Security Information System,"The goal of this project is to update an existing application that is used to manage and track the operations of both Aviation Security’s and Surface and Intermodal Security’s oversight programs. In its current state, Transportation Security Information System is insufficient in capturing the type and amount of data required by the programs and is inadequate in supporting risk, trend analysis and decision-making. Additional automation and improvements are required to provide a comprehensive risk assessment solution.",5385567,2023-03-31,2023-03-31,0.9,479,8530-441-13-505,"April 25, 2022",0,0
tc,egis,tc-egis,Transport Canada,Enterprise Geospatial Information System,"Ocean’s Protection Plan, Canadian Centre on Transportation Data as well as other government priorities require the capacity for integrated spatial analysis and visualization of results. This enterprise-wide portal will reduce costs by consolidating Departmental Geospatial Information System environments and licenses, amalgamate multiple datasets and provide an efficient mechanism to exchange information, and improve decision-making through the use of visualization tools and improved data quality. Transport Canada will consolidate its existing Geospatial Information System licenses and augment its computing capacity in order to meet the expected demand.",5652834,2023-03-31,2023-03-31,0.9,480,8530-441-13-505,"April 25, 2022",0,0
tc,crsm,tc-crsm,Transport Canada,Cost Recovery Service Management,"This ongoing project will support the implementation of the Services Fees Act of 2017 at Transport Canada. Key requirements to be delivered include the ability to accurately forecast service costs, track time against delivering Transport Canada services and report on overall service delivery costs and results. An enterprise platform will allow Transport Canada to have uniformity of service across all business lines implicated in cost recoverable activities.",17097636,2024-06-30,2024-06-30,2.2,481,8530-441-13-505,"April 25, 2022",1,0
